Id_IDRD,Tipo,Localidad,Nombre,Id,Equipamento,Dotacion,Aprovechamientoeconomico,Area,Material,Cerramiento,Camerino,Capacidad,Carril,Bano
04-127,Parque de escala metropolitano,San Cristobal,SAN CRISTOBAL,11322,CANCHAS DEPORTIVAS,Microfutbol,Si,448,Asfalto sin sintetico,Parcial,No,0,0,0
04-127,Parque de escala metropolitano,San Cristobal,SAN CRISTOBAL,11323,CANCHAS DEPORTIVAS,Microfutbol,Si,448,Asfalto sin sintetico,Parcial,No,0,0,0
04-127,Parque de escala metropolitano,San Cristobal,SAN CRISTOBAL,11327,ESCENARIO DEPORTIVO,DUNT,,607,Concreto,Parcial,No,0,0,0
04-127,Parque de escala metropolitano,San Cristobal,SAN CRISTOBAL,14622,CANCHAS DEPORTIVAS,Patinòdromo recreativos,No,11,Granito,Parcial,No,0,0,0
04-196,Parque de escala metropolitano,San Cristobal,DEPORTIVO PRIMERO DE MAYO,14584,CANCHAS DEPORTIVAS,Microfutbol,No,960,Asfalto sin sintetico,Parcial,No,0,0,0
04-196,Parque de escala metropolitano,San Cristobal,DEPORTIVO PRIMERO DE MAYO,14594,ESCENARIO DEPORTIVO,PISTA DE PATINAJE,,200,Granito,Parcial,No,0,0,0
04-196,Parque de escala metropolitano,San Cristobal,DEPORTIVO PRIMERO DE MAYO,14596,ESCENARIO DEPORTIVO,VELODROMO,,9225,Concreto,Parcial,No,0,4,0
04-196,Parque de escala metropolitano,San Cristobal,DEPORTIVO PRIMERO DE MAYO,14597,ESCENARIO DEPORTIVO,HOCKEY,,1012,Granito,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12750,CANCHAS DEPORTIVAS,Microfutbol,Si,464,Asfalto sin sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12751,CANCHAS DEPORTIVAS,Microfutbol,Si,464,Asfalto sin sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12752,CANCHAS DEPORTIVAS,Microfutbol,Si,464,Asfalto sin sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12753,CANCHAS DEPORTIVAS,Microfutbol,Si,464,Asfalto sin sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12754,CANCHAS DEPORTIVAS,Microfutbol,Si,464,Asfalto sin sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12980,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12981,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12982,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12983,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,12984,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14189,ESCENARIO DEPORTIVO,ESTADIO DE ATLETISMO,,16200,Grama Natural,Parcial,Si,2500,5,8
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14191,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,110,Asfalto sin sintetico,Parcial,No,10,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14192,ESCENARIO DEPORTIVO,HOCKEY,,868,Granito,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14193,ESCENARIO DEPORTIVO,PATINAJE ARTISTICO,,1294,Granito,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14194,ESCENARIO DEPORTIVO,PATINODROMO,,1314,Concreto,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14197,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,144,Asfalto sin sintetico,Parcial,No,11,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14198,ESCENARIO DEPORTIVO,PISTA DE BISICROSS,,2040,Asfalto sin sintetico,Parcial,No,0,8,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14199,ESCENARIO DEPORTIVO,DUNT,,576,Cemento,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14997,ESCENARIO DEPORTIVO,Otro  (Escenario),,2165,Asfalto con sintetico,Parcial,Si,0,0,1
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14998,ESCENARIO DEPORTIVO,Otro  (Escenario),,5223,Grama Natural,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,14999,JUEGOS INFANTILES,Otro(Juego),No,70,Plastico,Parcial,,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,15000,CANCHAS DEPORTIVAS,Fútbol,Si,1925,Grama Sintetica,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,15001,CANCHAS DEPORTIVAS,Fútbol,Si,2925,Grama Sintetica,Parcial,No,0,0,0
06-063,Parque de escala metropolitano,Tunjuelito,EL TUNAL,15002,CANCHAS DEPORTIVAS,Fútbol,Si,2925,Grama Sintetica,Parcial,No,0,0,0
07-260,Parque de escala metropolitano,Bosa,EL RECREO,12696,CANCHAS DEPORTIVAS,Microfutbol,Si,666,Asfalto sin sintetico,Parcial,No,0,0,0
07-260,Parque de escala metropolitano,Bosa,EL RECREO,12697,CANCHAS DEPORTIVAS,Baloncesto,Si,448,Asfalto sin sintetico,Parcial,No,0,0,0
07-260,Parque de escala metropolitano,Bosa,EL RECREO,12698,CANCHAS DEPORTIVAS,Baloncesto,Si,450,Asfalto sin sintetico,Parcial,No,0,0,0
07-260,Parque de escala metropolitano,Bosa,EL RECREO,12699,CANCHAS DEPORTIVAS,Microfutbol,Si,576,Asfalto sin sintetico,Parcial,No,0,0,0
07-260,Parque de escala metropolitano,Bosa,EL RECREO,12701,JUEGOS INFANTILES,JUEGO INFANTIL,Si,336,Asfalto sin sintetico,Parcial,,0,0,0
07-260,Parque de escala metropolitano,Bosa,EL RECREO,12722,JUEGOS INFANTILES,JUEGO INFANTIL,Si,81,Asfalto sin sintetico,Parcial,,0,0,0
07-260,Parque de escala metropolitano,Bosa,EL RECREO,15005,CANCHAS DEPORTIVAS,Fútbol,Si,6400,Grama Sintetica,Parcial,Si,0,0,0
08-219,Parque de escala metropolitano,Kennedy,TIMIZA,13374,JUEGOS INFANTILES,Otro(Juego),No,142,Asfalto sin sintetico,Parcial,,0,0,0
08-219,Parque de escala metropolitano,Kennedy,TIMIZA,13384,CANCHAS DEPORTIVAS,Microfutbol,Si,575,Asfalto sin sintetico,Parcial,No,0,0,0
08-219,Parque de escala metropolitano,Kennedy,TIMIZA,13386,CANCHAS DEPORTIVAS,Tennis,Si,631,Asfalto con sintetico,Parcial,No,0,0,0
08-219,Parque de escala metropolitano,Kennedy,TIMIZA,13387,CANCHAS DEPORTIVAS,Tennis,Si,605,Asfalto con sintetico,Parcial,No,0,0,0
08-219,Parque de escala metropolitano,Kennedy,TIMIZA,13388,CANCHAS DEPORTIVAS,Tennis,Si,605,Asfalto con sintetico,Parcial,No,0,0,0
08-219,Parque de escala metropolitano,Kennedy,TIMIZA,13464,CANCHAS DEPORTIVAS,Fútbol,Si,10532,Grama Natural,Parcial,Si,0,0,0
08-219,Parque de escala metropolitano,Kennedy,TIMIZA,14246,ESCENARIO DEPORTIVO,PISTA DE ATLETISMO,,3255,Asfalto con sintetico,Parcial,No,0,6,0
08-219,Parque de escala metropolitano,Kennedy,TIMIZA,14247,ESCENARIO DEPORTIVO,PATINAJE ARTISTICO,,1284,Granito,Parcial,No,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,13187,CANCHAS DEPORTIVAS,Microfutbol,Si,792,Asfalto sin sintetico,Parcial,No,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,13188,CANCHAS DEPORTIVAS,Microfutbol,Si,828,Asfalto sin sintetico,Parcial,No,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,13191,CANCHAS DEPORTIVAS,Microfutbol,Si,770,Asfalto sin sintetico,Parcial,No,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,13193,CANCHAS DEPORTIVAS,Microfutbol,Si,792,Asfalto sin sintetico,Parcial,No,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,13205,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,216,Asfalto sin sintetico,Parcial,,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,14231,ESCENARIO DEPORTIVO,DUNT,,1750,Arena,Parcial,No,0,4,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,14233,ESCENARIO DEPORTIVO,HOCKEY,,800,Granito,Parcial,Si,0,0,0
08-241,Parque de escala metropolitano,Kennedy,CAYETANO CAÐIZARES,14234,ESCENARIO DEPORTIVO,PATINODROMO,,1062,Granito,Parcial,No,0,0,0
09-125,Parque de escala metropolitano,Fontibon,ZONA FRANCA (PM-16),15103,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,92, Adoquin arcilla,Parcial,Si,8,0,0
09-125,Parque de escala metropolitano,Fontibon,ZONA FRANCA (PM-16),15107,JUEGOS INFANTILES,JUEGO INFANTIL,No,40,Plastico,Parcial,,0,0,0
09-125,Parque de escala metropolitano,Fontibon,ZONA FRANCA (PM-16),15108,JUEGOS INFANTILES,Otro(Juego),No,30,Plastico,Parcial,,0,0,0
09-125,Parque de escala metropolitano,Fontibon,ZONA FRANCA (PM-16),15112,JUEGOS INFANTILES,JUEGO INFANTIL,No,5,Plastico,Parcial,,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14712,ESCENARIO DEPORTIVO,ESTADIO DE ATLETISMO,,37212,Asfalto con sintetico,Parcial,Si,3000,10,4
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14731,ESCENARIO DEPORTIVO,Otro  (Escenario),,9031,Grama Natural,Parcial,Si,1200,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14739,ESCENARIO DEPORTIVO,ESTADIO DE BEISBOL,,15296,Grama Natural,Parcial,Si,600,0,2
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14793,ESCENARIO DEPORTIVO,PISTA DE BISICROSS,,5177,Asfalto sin sintetico,Parcial,No,500,10,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14794,ESCENARIO DEPORTIVO,PISTA DE BISICROSS,,812,Asfalto sin sintetico,Parcial,No,0,5,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14795,ESCENARIO DEPORTIVO,Otro  (Escenario),,7715,Polvo de ladrillo,Parcial,No,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14796,ESCENARIO DEPORTIVO,Otro  (Escenario),,1739,Arena,Parcial,No,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14797,ESCENARIO DEPORTIVO,Otro  (Escenario),,1031,Concreto,Parcial,No,0,0,0
10-290,Parque de escala metropolitano,Engativa,SIMON BOLIVAR ( SECTOR UNIDAD DEPORTIVA EL SALITRE ),14934,CANCHAS DEPORTIVAS,Voleibol Playa,Si,300,Arena,Parcial,Si,0,0,0
18-028,Parque de escala metropolitano,Rafael Uribe,BOSQUE  SAN CARLOS,13274,JUEGOS INFANTILES,JUEGO INFANTIL,No,242,Asfalto sin sintetico,Parcial,,0,0,0
18-028,Parque de escala metropolitano,Rafael Uribe,BOSQUE  SAN CARLOS,13275,JUEGOS INFANTILES,BALANCIN,Si,5,Asfalto sin sintetico,Parcial,,0,0,0
18-028,Parque de escala metropolitano,Rafael Uribe,BOSQUE  SAN CARLOS,13276,JUEGOS INFANTILES,JUEGO INFANTIL,No,112,Asfalto sin sintetico,Parcial,,0,0,0
18-028,Parque de escala metropolitano,Rafael Uribe,BOSQUE  SAN CARLOS,13277,JUEGOS INFANTILES,JUEGO INFANTIL,No,88,Asfalto sin sintetico,Parcial,,0,0,0
18-028,Parque de escala metropolitano,Rafael Uribe,BOSQUE  SAN CARLOS,13278,JUEGOS INFANTILES,JUEGO INFANTIL,No,72,Asfalto sin sintetico,Parcial,,0,0,0
18-028,Parque de escala metropolitano,Rafael Uribe,BOSQUE  SAN CARLOS,13279,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,180,Asfalto sin sintetico,Parcial,No,10,0,0
18-028,Parque de escala metropolitano,Rafael Uribe,BOSQUE  SAN CARLOS,13283,CANCHAS DEPORTIVAS,Mini futbol,Si,2948,Grama Sintetica,Parcial,Si,0,0,0
18-028,Parque de escala metropolitano,Rafael Uribe,BOSQUE  SAN CARLOS,13284,CANCHAS DEPORTIVAS,Baloncesto,Si,392,Asfalto sin sintetico,Parcial,No,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12686,CANCHAS DEPORTIVAS,Fútbol,Si,6700,Grama Sintetica,Parcial,Si,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12687,CANCHAS DEPORTIVAS,Fútbol,Si,7140,Grama Natural,Parcial,Si,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12688,CANCHAS DEPORTIVAS,Fútbol,Si,4719,Grama Natural,Parcial,Si,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12689,ESCENARIO DEPORTIVO,PATINAJE ARTISTICO,,1976,Granito,Parcial,No,50,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12690,ESCENARIO DEPORTIVO,PATINAJE CARRERAS,,1456,Asfalto sin sintetico,Parcial,No,0,6,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12691,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,1416,Asfalto sin sintetico,Parcial,No,0,6,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12693,CANCHAS DEPORTIVAS,Voleibol Playa,Si,646,Arena,Parcial,No,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12711,CANCHAS DEPORTIVAS,Fútbol,No,558,Grama Natural,Parcial,No,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12712,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Parcial,No,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12713,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Parcial,No,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12714,CANCHAS DEPORTIVAS,Tennis,Si,666,Asfalto con sintetico,Parcial,No,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12715,CANCHAS DEPORTIVAS,Muro de Tennis,No,300,Asfalto con sintetico,Parcial,No,0,0,0
12-091,Parque de escala metropolitano,Barrios Unidos,SIMON BOLIVAR ( SECTOR PARQUE DEPORTIVO EL SALITRE ),12720,ESCENARIO DEPORTIVO,HOCKEY,,968,Granito,Parcial,Si,0,0,0
13-089,Parque de escala metropolitano,Teusaquillo,SIMON BOLIVAR ( SECTOR CENTRAL ),13968,JUEGOS INFANTILES,PASAMANOS,No,366,Plastico,Parcial,,0,0,0
03-036,Parque de escala zonal,Santafe,LAS CRUCES,14827,CANCHAS DEPORTIVAS,Fútbol,Si,1144,Grama Sintetica,Parcial,No,0,0,0
03-036,Parque de escala zonal,Santafe,LAS CRUCES,14832,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,Si,80,Asfalto sin sintetico,Parcial,,0,0,0
03-036,Parque de escala zonal,Santafe,LAS CRUCES,14835,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,200,Granito,Parcial,No,0,0,0
01-012,Parque de escala zonal,Usaquen,LA VIDA,12400,CANCHAS DEPORTIVAS,Cancha multiple,No,378,Asfalto sin sintetico,Parcial,No,0,0,0
01-064,Parque de escala zonal,Usaquen,NUEVA  AUTOPISTA,11479,JUEGOS INFANTILES,COLUMPIO,No,4,Asfalto sin sintetico,Parcial,,0,0,0
01-064,Parque de escala zonal,Usaquen,NUEVA  AUTOPISTA,11509,CANCHAS DEPORTIVAS,Microfutbol,No,530,Asfalto sin sintetico,Parcial,No,0,0,0
01-064,Parque de escala zonal,Usaquen,NUEVA  AUTOPISTA,12401,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,85,Asfalto sin sintetico,Parcial,,0,0,0
01-064,Parque de escala zonal,Usaquen,NUEVA  AUTOPISTA,14690,JUEGOS INFANTILES,JUEGO INFANTIL,No,24,Asfalto sin sintetico,Parcial,,0,0,0
01-064,Parque de escala zonal,Usaquen,NUEVA  AUTOPISTA,14691,JUEGOS INFANTILES,JUEGO INFANTIL,No,24,Asfalto sin sintetico,Parcial,,0,0,0
01-064,Parque de escala zonal,Usaquen,NUEVA  AUTOPISTA,14692,JUEGOS INFANTILES,JUEGO INFANTIL,Si,24,Asfalto sin sintetico,Parcial,,0,0,0
01-075,Parque de escala zonal,Usaquen,ALTA BLANCA,11500,ESCENARIO DEPORTIVO,PATINODROMO,,930,Granito,Parcial,Si,0,0,0
01-075,Parque de escala zonal,Usaquen,ALTA BLANCA,11503,JUEGOS INFANTILES,COLUMPIO,No,10,Asfalto con sintetico,Parcial,,0,0,0
01-075,Parque de escala zonal,Usaquen,ALTA BLANCA,11518,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,60,Asfalto con sintetico,Parcial,,0,0,0
01-075,Parque de escala zonal,Usaquen,ALTA BLANCA,12403,ESCENARIO DEPORTIVO,HOCKEY,,800,Granito,Parcial,No,0,0,0
02-004,Parque de escala zonal,Chapinero,GUSTAVO URIBE BOTERO,15192,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,510,Concreto,Parcial,No,0,0,0
02-004,Parque de escala zonal,Chapinero,GUSTAVO URIBE BOTERO,15196,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,Si,302,Plastico,Parcial,,0,0,0
02-014,Parque de escala zonal,Chapinero,CANAL EL VIRREY- EL CHICO,3107,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,300,Concreto,Parcial,,0,0,0
02-014,Parque de escala zonal,Chapinero,CANAL EL VIRREY- EL CHICO,3108,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,300,Concreto,Parcial,,0,0,0
02-014,Parque de escala zonal,Chapinero,CANAL EL VIRREY- EL CHICO,3109,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,100,Concreto,Parcial,,0,0,0
02-014,Parque de escala zonal,Chapinero,CANAL EL VIRREY- EL CHICO,3110,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,100,Concreto,Parcial,,0,0,0
03-014,Parque de escala zonal,Santafe,LOS LACHES LA MINA,11818,CANCHAS DEPORTIVAS,Microfutbol,No,463,Asfalto sin sintetico,Parcial,No,0,0,0
03-014,Parque de escala zonal,Santafe,LOS LACHES LA MINA,11819,CANCHAS DEPORTIVAS,Cancha multiple,No,364,Asfalto sin sintetico,Parcial,No,0,0,0
03-014,Parque de escala zonal,Santafe,LOS LACHES LA MINA,15321,CANCHAS DEPORTIVAS,Cancha multiple,Si,403,Asfalto sin sintetico,Parcial,Si,0,0,0
04-013,Parque de escala zonal,San Cristobal,MORALBA,14413,CANCHAS DEPORTIVAS,Baloncesto,Si,448,Asfalto sin sintetico,Parcial,No,0,0,0
04-013,Parque de escala zonal,San Cristobal,MORALBA,14415,CANCHAS DEPORTIVAS,Microfutbol,Si,504,Asfalto sin sintetico,Parcial,No,0,0,0
04-013,Parque de escala zonal,San Cristobal,MORALBA,14419,JUEGOS INFANTILES,RODADERO,No,54,Asfalto sin sintetico,Parcial,,0,0,0
04-013,Parque de escala zonal,San Cristobal,MORALBA,14420,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,35,Asfalto sin sintetico,Parcial,,0,0,0
04-075,Parque de escala zonal,San Cristobal,VILLA DE LOS ALPES,14370,CANCHAS DEPORTIVAS,Microfutbol,Si,596,Asfalto sin sintetico,Parcial,No,0,0,0
04-075,Parque de escala zonal,San Cristobal,VILLA DE LOS ALPES,14371,CANCHAS DEPORTIVAS,Microfutbol,Si,637,Asfalto sin sintetico,Parcial,No,0,0,0
04-075,Parque de escala zonal,San Cristobal,VILLA DE LOS ALPES,14372,CANCHAS DEPORTIVAS,Baloncesto,Si,524,Asfalto sin sintetico,Parcial,No,0,0,0
04-103,Parque de escala zonal,San Cristobal,GAITAN CORTES,14386,CANCHAS DEPORTIVAS,Fútbol,Si,5005,Grama Sintetica,Parcial,No,0,0,0
04-103,Parque de escala zonal,San Cristobal,GAITAN CORTES,14388,CANCHAS DEPORTIVAS,Microfutbol,Si,396,Asfalto sin sintetico,Parcial,No,0,0,0
04-122,Parque de escala zonal,San Cristobal,LA VICTORIA,3433,CANCHAS DEPORTIVAS,Otra (Cancha Deportiva),Si,375,Grama Sintetica,Parcial,,0,0,0
04-122,Parque de escala zonal,San Cristobal,LA VICTORIA,3434,CANCHAS DEPORTIVAS,Otra (Cancha Deportiva),Si,375,Grama Sintetica,Parcial,,0,0,0
04-122,Parque de escala zonal,San Cristobal,LA VICTORIA,15128,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Parcial,No,0,0,0
04-122,Parque de escala zonal,San Cristobal,LA VICTORIA,15129,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Parcial,No,0,0,0
04-122,Parque de escala zonal,San Cristobal,LA VICTORIA,15137,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,150,Asfalto con sintetico,Parcial,No,0,0,0
04-122,Parque de escala zonal,San Cristobal,LA VICTORIA,15143,CANCHAS DEPORTIVAS,Tablero,No,3,Metal,Parcial,No,0,0,0
04-122,Parque de escala zonal,San Cristobal,LA VICTORIA,15146,JUEGOS INFANTILES,Otro(Juego),No,60,Plastico,Parcial,,0,0,0
04-122,Parque de escala zonal,San Cristobal,LA VICTORIA,15147,JUEGOS INFANTILES,Otro(Juego),No,100,Plastico,Parcial,,0,0,0
04-122,Parque de escala zonal,San Cristobal,LA VICTORIA,15148,JUEGOS INFANTILES,Otro(Juego),No,100,Plastico,Parcial,,0,0,0
05-002,Parque de escala zonal,Usme,LA AURORA II,12239,CANCHAS DEPORTIVAS,Microfutbol,No,651,Asfalto sin sintetico,Parcial,No,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12173,CANCHAS DEPORTIVAS,Microfutbol,No,608,Asfalto sin sintetico,Parcial,No,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12175,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,600,Granito,Parcial,No,20,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12178,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,112,Asfalto sin sintetico,Parcial,,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12179,JUEGOS INFANTILES,COLUMPIO,No,70,Asfalto sin sintetico,Parcial,,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12180,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,121,Asfalto con sintetico,Parcial,,0,0,0
05-004,Parque de escala zonal,Usme,LA ANDREA,12261,CANCHAS DEPORTIVAS,Cancha multiple,No,450,Asfalto sin sintetico,Parcial,No,0,0,0
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12304,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,120,Asfalto sin sintetico,Parcial,,0,0,0
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12305,JUEGOS INFANTILES,COLUMPIO,No,1,Asfalto sin sintetico,Parcial,,0,0,0
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12311,CANCHAS DEPORTIVAS,Cancha multiple,No,868,Asfalto sin sintetico,Parcial,No,0,0,0
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12312,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,330,Asfalto sin sintetico,Parcial,,0,0,0
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12313,JUEGOS INFANTILES,COLUMPIO,No,12,Asfalto sin sintetico,Parcial,,0,0,0
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12314,JUEGOS INFANTILES,BALANCIN,No,8,Asfalto sin sintetico,Parcial,,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14133,CANCHAS DEPORTIVAS,Cancha multiple,Si,558,Asfalto sin sintetico,Parcial,No,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14144,CANCHAS DEPORTIVAS,Cancha multiple,Si,544,Asfalto sin sintetico,Parcial,No,0,0,0
05-087,Parque de escala zonal,Usme,VILLA ALEMANA,13774,CANCHAS DEPORTIVAS,Voleibol,Si,435,Asfalto sin sintetico,Parcial,No,0,0,0
